Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Bestseller,Original Price,Price Value,Price Currency
Complete RPA course for RPA Business Analysts,"Business Analyst guide: Robotic Process Automation lifecycle - uipath, blue prism, automation anywhere (vendor agnostic)",2.8,"Instructor:
Tony Robot",E£349.99,4.5,46,All Levels,,,E£479.99,349.99,E£
Robotic Process Automation - Automation Anywhere 360 / A2019,All-in-one course with IQ Bot (AI + ML) & Bot Insight Demos (Analytics) & Advanced Use Cases,4.4,"Instructor:
Mukesh Kumar",E£199.99,13,81,All Levels,,,"E£1,199.99",199.99,E£
Automation Anywhere 360/A2019 - Complete RPA Training Course,Learn Robotic Process Automation (RPA) with Automation Anywhere (Automation 360) from scratch - Build 7 Robots,4.5,"Instructor:
Marcelo Cruz",E£199.99,5,60,All Levels,,,E£269.99,199.99,E£
Robotic Process Automation: RPA for Managers and Leaders,Introduction to Robotic Process Automation (RPA) and a strategic view to select RPA tools and how to implement RPA,4.4,"Instructor:
Jineesh Thankarajan",E£449.99,3.5,24,Beginner,,,E£619.99,449.99,E£
Robotic Process Automation (RPA) - Automation Anywhere v11,Learn how to build robots using Automation Anywhere v11!,4.5,"Instructor:
Andrew Quick",E£199.99,14,15,Beginner,,,E£269.99,199.99,E£
Curso Completo de Desenvolvedor RPA com UiPath,Torna-te desenvolvedor avançado em RPA com UiPath - De Iniciante a Avançado,4.6,"Instructor:
Marcelo Cruz",E£219.99,8,83,All Levels,,,E£319.99,219.99,E£
ROBOCORP : Full-Stack RPA Development. Open-Source RPA Guide,Robot-Framework & Python. Excel - PDF - Word - GMail - Selenium - REST - Playwright - GCP - Salesforce - Orchestration.,4.2,"Instructor:
Sandip Ganguli",E£629.99,9.5,45,All Levels,,,E£849.99,629.99,E£
RPA – Máster Automatización de Procesos con UiPath [2023],Domina la automatización de procesos RPA con UiPath desde cero,4.5,"Instructor:
Ivan Pinar Domínguez",E£269.99,4,63,All Levels,,,E£349.99,269.99,E£
Robotic Process Automation (RPA) with UiPath,Learn RPA and UiPath from scratch & become a UiPath RPA consultant/developer. Build automation projects in UiPath Studio,4.6,"Instructor:
Uplatz Training",E£199.99,32.5,39,All Levels,,,E£269.99,199.99,E£
Curso de Python com RPA e Criação de Projetos Reais,"Aprenda Python: Programação, Automação, Manipulação de Excel, PDF, Web Scraping, Projetos Reais, Aprendizado de Máquina",4.8,"Instructor:
Clevison Santos",E£199.99,217,540,All Levels,,,E£269.99,199.99,E£
Blue Prism Foundation Course,Learn Blue Prism RPA with hands on experience,4.5,"Instructor:
Arun Nair",E£199.99,6,44,Beginner,,,E£269.99,199.99,E£
The Complete UiPath Orchestrator RPA Course,Master the UiPath Orchestrator and learn how to manage and monitor your RPA robots,4.7,"Instructor:
Marcelo Cruz",E£199.99,3,37,All Levels,,Hot & new,E£779.99,199.99,E£
PL-500 Microsoft Power Automate RPA Developer BootCamp,"PL-500 Microsoft Power Automate RPA Developer, Power Automate Desktop, Microsoft Certification, pl 500",4.1,"Instructor:
Learning Technologies",E£579.99,6.5,50,All Levels,,,E£779.99,579.99,E£
Practice Exams | UiPath Certified RPA Associate (UiRPA),Be prepared for the UiPath Certified RPA Associate (UiRPA) Exam | Robotic Process Automation (RPA) Practice tests,4.7,"Instructor:
Wade Henderson",E£199.99,,,,,Bestseller,E£269.99,199.99,E£
Aprende RPA (Robotic Process Automation) con UIPath,Automatización RPA con UIPath,4.2,"Instructor:
Juan Carlos Salazar Mesa",E£199.99,10,59,Beginner,,,E£269.99,199.99,E£
Power Automate Desktop - Curso Completo de RPA,Crea robots de software autónomos con Power Automate Desktop - Robotic Process Automation (RPA),4.7,"Instructor:
Ivan AlsiGo",E£199.99,9.5,109,All Levels,,,E£269.99,199.99,E£
The Complete UiPath RPA Training Course,Learn Robotic Process Automation (RPA) and UiPath from A to Z - Beginner To Advanced,4.3,"Instructor:
Marcelo Cruz",E£199.99,11,95,All Levels,,,E£269.99,199.99,E£
RPA Skill Course for CA's and Finance professionals,Detailed RPA course specially designed for Finance professionals covering 28+ Topics and technology concepts,4.8,"Instructor:
Premchand kasi",E£199.99,5,31,All Levels,,,E£269.99,199.99,E£
Curso Completo de UiPath - RPA - Robotic Process Automation,UiPath - Creación de robots para automatizar procesos de negocio. Robotic Process Automation (RPA),4.8,"Instructor:
Ivan AlsiGo",E£199.99,7.5,85,All Levels,,,E£269.99,199.99,E£
PL-500 Power Automate RPA Bootcamp,RPA - Learn Power Automate FAST and conquer the PL-500 certification exam!,4.5,"Instructor:
Bryan Lamb",E£749.99,4.5,44,All Levels,,Bestseller,E£999.99,749.99,E£
Power Automate - Complete Guide to Microsoft Power Automate,Automate all your tasks using Microsoft Power Automate (Microsoft Flow) with the only complete basic to advanced guide,4.4,"Instructor:
Henry Habib",E£849.99,10,176,All Levels,,Bestseller,"E£1,199.99",849.99,E£
Robotic Process Automation: Crie bots com UIPATH,Aprenda de vez porquê RPA é a tecnologia do futuro e desenvolva seu primeiro bot em menos de 30min,4.6,"Instructor:
Camila Rossi",E£199.99,1.5,23,All Levels,,,E£269.99,199.99,E£
UIPath RPA Tutorial - Zero To Advanced RPA UIPath Developer,Start your RPA Journey from Zero to Hero with UIPath,4.4,"Instructor:
Shahansha Shaik",E£629.99,13.5,78,All Levels,,,E£849.99,629.99,E£
Robot Framework Test Automation - Level 2,Intermediate & advanced enterprise test automation using Robot Framework,4.6,"Instructor:
Bryan Lamb",E£629.99,5,63,Intermediate,,Bestseller,E£849.99,629.99,E£
UiARD: UiPath Certified Advanced RPA Developer Tests,Advanced and tricky questions to help you pass the exam and get a UiPath Advanced RPA Developer certificate!,4.0,"Instructor:
HUB Academy",E£349.99,,,,,,E£479.99,349.99,E£
UiPath Test Automation,A test automation tool BETTER THAN SELENIUM!,4.4,"Instructor:
Bryan Lamb",E£629.99,4.5,55,Beginner,,,E£849.99,629.99,E£
Temel UIPath Dersleri | Sıfırdan Robotik Kodlama,Sıfırdan RPA Eğitimi,4.3,"Instructor:
Rabia Karakaya",E£229.99,6,39,Beginner,,,E£319.99,229.99,E£
Master: UiPath RPA Automatización Robótica en (ESPAÑOL),Automatiza tus Procesos del Día a Día de manera sencilla y en poco Tiempo,4.3,"Instructor:
Rodrigo Villanueva Nieto",E£199.99,25.5,266,All Levels,,,E£269.99,199.99,E£
RPA com UiPath: Curso Prático - Aprenda do Zero,Curso Fundamental e Prático: Torne-se um desenvolvedor RPA UIPath Diferenciado,4.9,"Instructor:
Valdmir Chimpolo",E£199.99,7.5,86,All Levels,,,E£269.99,199.99,E£
Aprenda a criar bots RPA com Automation Anywhere,Aprenda RPA (Robotic Process Automation) com o Automation Anywhere (Automation 360) do ZERO,4.6,"Instructor:
Marcelo Cruz",E£199.99,4.5,49,Beginner,,,E£269.99,199.99,E£
Robotic Process Automation: RPA Overview + Build a Robot,Learn the key elements of RPA and build your first software robot in less than half a workday!,4.3,"Instructor:
Tor-Inge Flaa",E£199.99,2.5,31,Beginner,,,E£799.99,199.99,E£
UiPath Advanced REFramework - Everything Explained,"Master the UiPath REFramework including ALL states, settings, and properties. With a complete hands-on use case",4.6,"Instructors:
Jan Langdeel Pedersen, Anders Jensen",E£229.99,3,59,All Levels,,,E£319.99,229.99,E£
"RPA# Advanced UiPath skills with Orchestrator,Build 3 Robots","RPA Advanced Uipath#Interact with MySql, MongoDB, DialogFlow, NodeJs, Angular, Excel and PDF with Orchestrator platform",4.4,"Instructor:
Giresse Keto",E£219.99,7,86,Intermediate,,,E£319.99,219.99,E£
【RPA】プログラミングをせずにあの面倒なExcel作業を１クリックで完了させる方法【UiPath Studio X】,『業務自動化』と聞いてもなかなか何ができるのかイメージしにくいですよね？いま手作業で行っている退屈で繰り返しの多いエクセル作業やクラウドサービスへのデータ入力などを【１クリック】で完結させるワークフローを一緒に作ってみませんか？,4.3,"Instructor:
【仕事ハック】 レオナルド",E£219.99,3.5,69,All Levels,,,E£319.99,219.99,E£
UiRPA UiPath Certified RPA Associate Exam Prep,Obtain RPA credentials that are globally recognized to elevate your professional profile and improve of your efficiency,4.1,"Instructor:
Joel Medeiros UiPath Certified Advanced RPA Developer (UiARD)",E£199.99,3,23,Intermediate,,,E£269.99,199.99,E£
UiPath RPA Associate Certification Exam Practice Questions,"UiPath 90 Practice Exam Questions | Overview of Basic,Advanced and Tricky Questions | Become confident to pass the Exam!",4.2,"Instructor:
Eleonora Manukian",E£199.99,,,,,,E£269.99,199.99,E£
UiPath RPA Associate Developer Masterclass - Zero to Hero,Learn how to automate web and desktop apps and manipulate excel files and emails using the UiPath RPA Automation Suite.,4.6,"Instructor:
Intellectual Point",E£199.99,5.5,41,Beginner,,,E£269.99,199.99,E£
Robotic Process Automation: RPA automação com Python,"Aprenda criar robôs com Python e PyCharm, faça web scraping e automatize tarefas",4.7,"Instructor:
Direto ao Ponto",E£199.99,8,36,Beginner,,,E£269.99,199.99,E£
Robotic Process Automation (RPA) com OpenRPA,"Aprenda a criar automações RPA com o OpenRPA, ferramenta open-source gratuita para uso pessoal e empresarial",4.6,"Instructor:
Marcelo Cruz",E£229.99,4.5,51,All Levels,,,E£319.99,229.99,E£
UiPath | Robotik Proses Otomasyonuna Giriş,UiPath ile sıfırdan RPA eğitimi. Yeni bir kariyer fırsatını değerlendirin!,3.9,"Instructor:
Şafak Bulut",E£229.99,5.5,62,Beginner,,,E£319.99,229.99,E£
Complete guide to RPA concepts & Implementation with UiPath,Master RPA and be super-prepared for jobs of future! Code Snippets and Interview Questions are included in this course,3.9,"Instructors:
Arjun S Meda, Arjun J",E£199.99,8,77,Beginner,,,E£269.99,199.99,E£
RPA & Intelligent Automation Using Python,Excel Automation | Extract from PDFs & Images | Web Scraping | With In-depth coverage of Python,4.3,"Instructor:
SeaportAi .",E£529.99,3.5,41,All Levels,,,E£719.99,529.99,E£
RPA con UiPath de Cero a Experto (Legacy),Curso completo de RPA con UiPath - Conviértete en un experto en la automatización de procesos,4.4,"Instructor:
Camilo Andres Duarte Rincon",E£229.99,16.5,134,All Levels,,,E£319.99,229.99,E£
Learn by Doing: Practical RPA Development with UiPath,Master the #1 Robotic Process Automation Developer Tool with hands-on tasks and exercises,4.4,"Instructors:
Tor-Inge Flaa, Truls Petersen",E£199.99,6,62,All Levels,,,E£269.99,199.99,E£
Curso Completo de RPA (2023): do Zero ao Avançado!,"Aprenda a utilizar as plataformas Power Automate, Zapier e a criar automações utilizando a linguagem Python",4.5,"Instructor:
Leonardo Adonis",E£199.99,3.5,33,Beginner,,,E£269.99,199.99,E£
UiPath - Die Grundlagen der RPA Entwicklung,Dein Einstieg in die Welt der Prozessautomatisierung,4.3,"Instructor:
Weisskopf21 GmbH",E£199.99,6,12,Beginner,,,E£269.99,199.99,E£
IBM Certified Developer - RPA v20.12.x Exam.,IBM RPA Certificate Exam,5.0,"Instructor:
Karim Ibrahim",E£199.99,,,,,,E£269.99,199.99,E£
Complete RPA lifecycle for RPA Managers & Business Analysts,"Analyse, Build, Test, Launch, Support your Robotic Process Automation. RPA development lifecycle (SDLC)",3.2,"Instructor:
Tony Robot",E£199.99,8.5,47,All Levels,,,E£269.99,199.99,E£
UiPath Advanced RPA Developer Practice Tests (2023),6 Practice Tests (10 Questions each) - UiPath Advanced RPA Developer Certification,0.0,"Instructor:
Thomas Volker",E£199.99,,,,,,E£269.99,199.99,E£
UiPath RPA - Complete Web Scraping Bootcamp with 6 projects,Become an expert RPA developer who knows how to extract data from various web user interfaces,4.6,"Instructor:
Mohamed Badran",E£199.99,6.5,67,All Levels,,,E£269.99,199.99,E£
Getting Started With UiPath Robotic Process Automation (RPA),Project Based Approach,4.5,"Instructors:
Dr. Umesh Dutta, Vikas Sharma",E£199.99,6.5,49,All Levels,,,E£269.99,199.99,E£
UiPath RPA Advanced Certification Diploma,Get your UiPath RPA Advanced Certification Diploma and learn to apply enterprise best practices,4.4,"Instructor:
Daniel Tila",E£199.99,6,44,Intermediate,,,E£269.99,199.99,E£
Learn RPA - UiPath,Become a UiPath Pro: Advanced Techniques for Workflow Automation,4.5,"Instructor:
Nishanth Anbalagan",E£199.99,w4,13,All Levels,,New,E£779.99,199.99,E£
Aprende Automatización RPA con UiPath Nivel Avanzado,Automatización avanzada RPA con UIPath,4.4,"Instructor:
Juan Carlos Salazar Mesa",E£199.99,9,41,Expert,,,E£269.99,199.99,E£
AUTOMATIZACIÓN ROBÓTICA DE PROCESOS (RPA) - CASOS PRÁCTICOS,Automatización de procesos con RPA - UIPATH,4.2,"Instructor:
Idmir De La Cruz Clemente",E£199.99,2.5,22,Intermediate,,,E£269.99,199.99,E£
누구나 쉽게 배우는 ChatGPT X 파이썬(Python) 업무자동화(RPA) 스킬,[무료 템플릿 이벤트 진행] ChatGPT 생성코딩을 활용한 파이썬(Python) 실무 프로젝트로 1일 업무 10분 만에 해결하기,4.9,"Instructor:
김우현 비현코",E£619.99,6.5,36,Beginner,,Hot & new,,619.99,E£
UiPath LINQ - From Advanced to Expert,Learn the easiest way to handle ANY source of data in ANY format,4.3,"Instructor:
Daniel Tila",E£549.99,5.5,81,Expert,,,E£749.99,549.99,E£
"Robocorp, Python y Robot Framework - desarrollador de RPA","{ RPA de código abierto. Excel, PDF, Word, GMail, Selenium, REST, Desktop, AI/ML GCP, RCC, Orchestration }",3.7,"Instructor:
Sandip Ganguli",E£229.99,7.5,34,All Levels,,,E£319.99,229.99,E£
Complete UiPath RPA Developer: Theory + Build 7 robots,"Automate web, desktop apps, Excel, PDF, emails, scanned docs, using Robotic Process Automation (RPA) and UiPath",4.0,"Instructor:
Daniel Tila",E£229.99,10.5,158,Beginner,,,E£319.99,229.99,E£
AI Powered RPA Bot : AutoPilot Affiliate Marketing By Python,"Build AI Bot backed by BotCity RPA Framework & Python. Integrate DigiStore24, ChatGPT, Blogger, InVideo & YouTube Bots.",4.5,"Instructor:
Sandip Ganguli",E£579.99,5.5,49,All Levels,,Hot & new,E£779.99,579.99,E£
VooDoo RPA ile Robotik Süreç Otomasyonunu Öğrenin!/Learn RPA,VooDoo RPA ile Robotik Süreç Otomasyonu Hiç Bu Kadar Kolay Olmamıştı! /Robotic Process Automation with VooDoo RPA,4.6,"Instructor:
OneZero Zeki Teknoloji",E£199.99,2.5,15,Beginner,,,E£269.99,199.99,E£
【RPA】プログラミングをせずにバックオフィス業務を自動化しよう！【UiPath StudioX 入門編】,DX推進に欠かせない技術の一つであるRPA技術を活用して、業務をできる限りラクにしましょう。単調な繰り返し作業や膨大な量の書類処理などの負担を一気に解消して、重要な仕事にフォーカスできる働き方へシフトできるチャンスの到来です。,4.0,"Instructor:
【仕事ハック】 レオナルド",E£199.99,3,55,All Levels,,,E£269.99,199.99,E£
UiARD UiPath Advanced RPA Developer Exam Prep Nov 2022,Obtain RPA credentials that are globally recognized to elevate your professional profile and improve of your efficiency,3.5,"Instructor:
Joel Medeiros UiPath Certified Advanced RPA Developer (UiARD)",E£199.99,6,77,All Levels,,,E£269.99,199.99,E£
Máster RPA - Automatización de Procesos con UiPath (2022),Máster RPA – Automatización de Procesos con UiPath (2022). Explicado por un profesor Certificado Oficial UiPath,4.8,"Instructors:
Patricia Hernández, Jaime de la Serna, Angel Vázquez García, eCUSTOMER S.L.",E£679.99,6.5,41,All Levels,,,,679.99,E£
Master Power Automate: Learn RPA without Coding,Master RPA with Power Automate: Automate Workflows and Boost Career with Real-Life Projects and Interview Preparation,4.6,"Instructor:
RPATech - Automating Intelligence",E£629.99,5,58,All Levels,,,E£849.99,629.99,E£
Microsoft Power Automate Desktop - RPA para Iniciantes,Aprenda a criar automações com RPA (Robotic Process Automation) no Microsoft Power Automate Desktop do ZERO,4.5,"Instructor:
Marcelo Cruz",E£229.99,3.5,41,Beginner,,,E£319.99,229.99,E£
【RPA】 Power Automate Desktop 超入門：すぐ使える業務効率化アプリを作成する方法,Power Automate Desktop の基本操作を習得し、RPA初心者(文系・非IT職も含む)が7Stepで業務効率化アプリ(Excel操作、メール送信、WEB操作の自動化)をゼロから作成し、面倒な作業を自動する方法を学びます。,4.4,"Instructor:
大城巧世 現役エンジニア",E£229.99,5,71,Beginner,,,E£319.99,229.99,E£
RPA:Microsoft Power Automate Desktop:Intelligent Automation,Learn Intelligent Cognitive actions with Microsoft Power Automate Desktop,4.9,"Instructor:
Learning Technologies",E£199.99,5,28,All Levels,,,E£269.99,199.99,E£
Learn UiPath PRA Automation from Scratch to Advanced Level,Learn to develop and deploy robotic process automation workflows using UiPath. Learn advanced concepts like AI/ML,3.5,"Instructor:
Ramasamy Palaniyappan",E£199.99,34,39,All Levels,,,E£269.99,199.99,E£
Automation Anywhere Certified Advanced RPA Professional v11,"Learn by doing, 3 step method. 1) Practical AA Experience 2) Exclusive Cheatsheets 3) Exam Questions",4.2,"Instructor:
Andrew S",E£199.99,1.5,34,All Levels,,,E£549.99,199.99,E£
